transfer_id,sender_account,receiver_account,amount,timestamp,fan_out_degree,fan_in_degree,transit_velocity_sec,amount_layering_ratio,shared_device_cluster,account_dormancy_score,is_fraud,attack_id,variant_id,variant_name,hop_level
TRX-09B7D1,ACC-48467,ACC-68478,71.99,2026-08-10T23:05:37.608344,0.0754,0.255,0.1169,0.0148,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B7724,DORMANT-ACC-71470,MULE-MSTR-905,10854.71,2026-08-22T18:34:45,0.3389,0.3243,0.6354,0.5742,1,0.8038,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-09EF60,DORMANT-ACC-92602,MULE-MSTR-594,13930.94,2026-08-07T14:30:05,0.2457,0.3893,0.6539,0.8051,0,0.7454,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-0851FD,ACC-53001,ACC-92873,189.78,2026-08-12T03:15:46.519221,0.2079,0.226,0.3,0.35,0,0.1368,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C65B9,ACC-52913,ACC-57837,636.14,2026-08-05T16:31:34.024963,0.2156,0.3344,0.3,0.1975,0,0.079,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0EE3E0,ACC-71629,ACC-56737,11.17,2026-08-05T07:27:21.971530,0.3261,0.2259,0.3,0.1903,0,0.1178,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02F5A2,ACC-16304,ACC-40795,5.0,2026-08-16T08:13:59.603730,0.1311,0.218,0.1731,0.0874,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-064E69,ACC-84567,ACC-10138,19.04,2026-08-05T08:26:12.316379,0.0537,0.1431,0.2255,0.0376,0,0.1502,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0A92DC,ACC-39165,ACC-54254,13.26,2026-08-20T09:38:32.187345,0.2713,0.1913,0.2653,0.2911,0,0.2221,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04A3EA,ACC-97092,ACC-12717,876.59,2026-08-01T20:00:02.846228,0.178,0.1548,0.108,0.1754,0,0.0796,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06AA91,ACC-62648,ACC-38854,155.21,2026-08-29T22:02:31.104475,0.1238,0.35,0.1738,0.1286,0,0.0923,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-054462,ACC-40746,ACC-66793,98.2,2026-08-09T22:45:34.201070,0.052,0.1884,0.1446,0.1897,0,0.1649,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0734C3,ACC-30354,ACC-71246,35.42,2026-08-08T13:36:27.660520,0.1709,0.1654,0.1108,0.35,0,0.0544,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0DE2A9,ACC-63363,ACC-68656,53.19,2026-08-13T10:15:37.226827,0.1614,0.1027,0.3,0.35,1,0.1795,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05B4D2,ACC-10412,ACC-34578,499.63,2026-08-04T20:59:45.156917,0.0815,0.2601,0.3,0.2964,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07BE11,MULE-WRK-7742,MULE-MSTR-182,2569.34,2026-08-13T20:04:24,0.1395,0.7356,0.7398,0.7089,1,0.2459,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-04DC02,ACC-76040,ACC-99135,119.74,2026-08-11T14:40:40.938834,0.0799,0.0761,0.0708,0.0593,0,0.0622,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CABF1,ACC-40620,ACC-37285,188.05,2026-08-02T02:06:46.064464,0.1262,0.163,0.3,0.2679,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06340D,ACC-85451,ACC-13561,40.45,2026-08-29T22:09:02.407042,0.125,0.3212,0.3,0.2032,0,0.0955,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0BC1AA,ACC-19764,ACC-84055,121.15,2026-08-26T20:38:21.593313,0.1319,0.1621,0.217,0.35,0,0.01,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-048AE0,ACC-28099,ACC-48765,312.91,2026-08-02T13:04:53.730352,0.0621,0.0588,0.0602,0.086,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09B1E2,ACC-76017,ACC-16655,82.81,2026-08-03T10:56:44.026043,0.272,0.35,0.3,0.046,0,0.1247,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-060D47,ACC-15498,ACC-19346,65.55,2026-08-03T16:18:57.910411,0.0882,0.1345,0.0537,0.0954,0,0.1491,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08D0E2,VICTIM-6168,MULE-WRK-9661,1501.06,2026-08-16T08:55:45,0.7398,0.2083,0.537,0.7167,0,0.1679,1,MM-001,MM-V2,Smurfing / Layered Fan-Out,1
TRX-0EDC7E,ACC-26748,ACC-36736,5.0,2026-08-24T02:11:40.773051,0.0648,0.1347,0.01,0.0636,0,0.1251,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CD35D,MULE-WRK-2936,MULE-MSTR-182,3887.45,2026-08-29T19:07:40,0.1667,0.8344,0.6657,0.7681,1,0.2857,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-09AD40,MULE-WRK-5121,MULE-MSTR-953,2976.38,2026-08-16T05:38:08,0.1798,0.8118,0.7058,0.8218,1,0.2875,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-01B4DD,ACC-95514,ACC-13236,40.49,2026-08-06T04:09:57.565474,0.226,0.1711,0.0776,0.3296,0,0.0187,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0F0F5A,DORMANT-ACC-19901,MULE-MSTR-789,13481.02,2026-08-25T17:44:38,0.451,0.3402,0.5082,0.6784,0,0.8774,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-0D6FF1,ACC-93460,ACC-46116,13.24,2026-08-06T03:01:48.503499,0.0204,0.193,0.0815,0.35,0,0.0108,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0F3D66,ACC-90098,ACC-94045,28.87,2026-08-20T21:52:04.580526,0.1978,0.2327,0.0434,0.1788,0,0.2758,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-084B19,ACC-15704,ACC-98509,158.47,2026-08-15T23:31:53.612839,0.1468,0.106,0.0608,0.1674,1,0.1983,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B97B9,ACC-43320,ACC-32031,61.37,2026-08-21T00:44:45.266811,0.0933,0.1863,0.0735,0.2993,0,0.1544,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02DA38,ACC-25896,ACC-96120,73.0,2026-08-17T09:53:10.200027,0.35,0.1543,0.1438,0.1175,0,0.1022,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0DC3C2,ACC-97455,ACC-80173,10.55,2026-08-01T18:30:51.980370,0.0543,0.0641,0.01,0.1309,0,0.2461,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-067A97,ACC-65180,ACC-57280,26.62,2026-08-16T10:05:18.058465,0.1766,0.1847,0.1782,0.3039,0,0.2327,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02247C,ACC-10117,ACC-29250,68.77,2026-08-30T16:07:12.087528,0.35,0.1802,0.2394,0.288,0,0.1361,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0F37B0,ACC-91040,ACC-21536,24.25,2026-08-11T16:37:13.019828,0.2351,0.35,0.01,0.2642,0,0.0464,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CB828,ACC-96710,ACC-39794,52.56,2026-08-12T16:42:45.565668,0.2518,0.0996,0.1155,0.3188,0,0.1505,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09275C,ACC-87487,ACC-14426,67.34,2026-08-16T12:17:16.228352,0.2229,0.0898,0.3,0.35,0,0.1472,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-090D82,ACC-19171,ACC-55648,81.75,2026-08-23T22:47:57.385229,0.2106,0.35,0.2061,0.1357,0,0.0986,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-084023,ACC-77580,ACC-74925,179.57,2026-08-31T02:19:49.048197,0.1532,0.2204,0.3,0.3178,0,0.1399,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-083B1F,ACC-47051,ACC-67056,239.0,2026-08-12T17:38:51.220043,0.2116,0.022,0.3,0.2655,0,0.0932,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-039606,ACC-12469,ACC-87794,415.28,2026-08-07T03:34:23.766321,0.35,0.0645,0.1607,0.3275,0,0.2376,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08589A,ACC-71529,ACC-86589,9.8,2026-08-03T18:21:10.116617,0.344,0.1003,0.101,0.0781,0,0.2653,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05020D,ACC-93042,ACC-87240,95.1,2026-08-11T23:39:27.054673,0.0843,0.1561,0.3,0.2598,0,0.0723,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E5CBC,ACC-81260,ACC-96672,39.77,2026-08-01T22:01:35.946622,0.2115,0.2129,0.0848,0.0985,0,0.191,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05C7E9,ACC-28449,ACC-12257,74.66,2026-08-12T01:00:06.176770,0.1489,0.35,0.0493,0.2994,0,0.2061,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09E2C7,MULE-WRK-9349,MULE-MSTR-799,7269.6,2026-08-13T00:58:07,0.2316,0.8429,0.6504,0.8176,0,0.1431,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-06FC77,ACC-34058,ACC-68929,39.45,2026-08-02T14:36:51.927216,0.3512,0.2456,0.4088,0.2669,1,0.4467,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-045706,ACC-93613,ACC-22201,8.41,2026-08-14T05:11:11.350645,0.2429,0.3431,0.1411,0.35,0,0.1279,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0AF367,ACC-70774,ACC-85731,26.17,2026-08-20T18:49:49.395820,0.0412,0.0366,0.0823,0.35,0,0.0887,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0BE2FD,ACC-33091,ACC-14358,24.27,2026-08-11T13:35:58.878440,0.1358,0.0754,0.1213,0.011,0,0.1213,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0875D5,ACC-74925,ACC-60939,77.24,2026-08-22T09:47:25.553634,0.173,0.2919,0.0458,0.0763,0,0.1885,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-078F62,ACC-71949,ACC-64028,35.7,2026-08-29T21:39:46.495120,0.1792,0.036,0.0692,0.1965,0,0.1239,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-087A6D,ACC-66549,ACC-34214,879.19,2026-08-21T00:55:25.052671,0.1435,0.1344,0.2708,0.0275,0,0.0661,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-099C09,DORMANT-ACC-18576,MULE-MSTR-789,6484.63,2026-08-04T15:57:20,0.4616,0.3288,0.645,0.6486,0,0.6985,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-021900,ACC-63413,ACC-61924,48.58,2026-08-21T13:08:18.017660,0.35,0.2086,0.019,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CB571,ACC-65114,ACC-74157,285.61,2026-08-23T04:04:53.462212,0.0537,0.1125,0.0448,0.0562,0,0.03,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-086E35,ACC-56760,ACC-59708,62.76,2026-08-19T20:39:01.177519,0.3061,0.2097,0.0449,0.35,0,0.0247,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C66C7,ACC-11062,ACC-35963,87.09,2026-08-28T23:44:11.448800,0.1444,0.0842,0.1735,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05D777,ACC-60975,ACC-65147,275.28,2026-08-18T12:42:12.937308,0.0355,0.02,0.3,0.0223,0,0.1174,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04EBDB,ACC-58845,ACC-17227,5.0,2026-08-21T00:17:34.838898,0.0426,0.1994,0.2303,0.0618,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09B525,ACC-61313,ACC-76235,48.41,2026-08-07T07:05:27.733506,0.3762,0.1713,0.4133,0.6,0,0.3709,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E7B32,ACC-59230,ACC-99480,77.0,2026-08-25T17:50:22.027115,0.0781,0.35,0.1652,0.0833,0,0.148,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-040FFF,ACC-58747,ACC-60993,20.1,2026-08-16T09:33:57.872609,0.3142,0.35,0.01,0.3056,0,0.1806,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02DFD7,ACC-56619,ACC-63798,97.2,2026-08-03T15:26:03.662046,0.1158,0.2603,0.0451,0.35,0,0.0754,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-024E4E,ACC-15075,ACC-38151,5.0,2026-08-04T02:38:55.843285,0.1685,0.35,0.3,0.35,0,0.1291,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0EEDF5,MULE-WRK-7177,MULE-MSTR-879,3271.37,2026-08-09T03:00:41,0.2039,0.7553,0.4853,0.6772,1,0.3654,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-0823C1,ACC-56576,ACC-53950,10.29,2026-08-04T21:15:12.895491,0.1118,0.0893,0.3,0.35,0,0.0396,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0837C6,ACC-12591,ACC-41852,9.06,2026-08-11T14:08:07.828412,0.3295,0.2166,0.0205,0.0429,0,0.0375,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-03EC1E,ACC-98503,ACC-81675,26.08,2026-08-01T16:46:45.130537,0.1739,0.0934,0.3,0.1001,0,0.0714,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0324C5,ACC-15782,ACC-74789,38.38,2026-08-05T21:08:12.324269,0.0417,0.1728,0.3,0.1407,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0A6B40,ACC-52652,ACC-31727,17.36,2026-08-01T17:26:40.370406,0.0332,0.35,0.3,0.0603,0,0.2647,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D64D4,ACC-76624,ACC-36734,507.16,2026-08-03T03:17:05.242623,0.093,0.128,0.0203,0.35,0,0.152,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0DB9BC,ACC-97955,ACC-76314,71.93,2026-08-01T22:45:41.392285,0.1039,0.35,0.2296,0.0008,0,0.2778,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0ECBA1,ACC-33952,ACC-16910,129.5,2026-08-04T05:06:30.250170,0.0425,0.2086,0.3,0.0964,0,0.2415,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E4E8F,ACC-45247,ACC-12050,139.18,2026-08-04T21:46:46.513615,0.091,0.0342,0.2055,0.2655,1,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05A0C0,ACC-86396,ACC-77221,229.64,2026-08-05T19:27:07.744607,0.1993,0.0829,0.3,0.1,0,0.111,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0CA866,ACC-80587,ACC-17421,15.89,2026-08-02T23:21:23.760296,0.2668,0.1625,0.3,0.0399,0,0.0792,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D5411,ACC-74291,ACC-98553,78.2,2026-08-06T15:48:48.510672,0.092,0.2272,0.2064,0.3031,0,0.01,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04FBCC,ACC-75087,ACC-98896,34.45,2026-08-02T21:36:30.510692,0.137,0.0716,0.1477,0.275,0,0.2572,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-08CCD2,ACC-86221,ACC-63521,33.91,2026-08-08T13:49:48.113151,0.1981,0.1766,0.3,0.0185,0,0.2066,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0536DC,VICTIM-6733,MULE-WRK-4623,1749.72,2026-08-07T16:15:16,0.9266,0.2986,0.7341,0.8426,0,0.2364,1,MM-001,MM-V2,Smurfing / Layered Fan-Out,1
TRX-0C240E,ACC-69383,ACC-53798,52.51,2026-08-29T14:22:16.133966,0.2745,0.1311,0.2214,0.076,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-030CEF,ACC-27260,ACC-28990,5.0,2026-08-01T21:02:50.213393,0.1297,0.2867,0.0605,0.3461,0,0.0728,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D995D,ACC-76672,ACC-89141,37.4,2026-08-30T20:44:11.926880,0.02,0.0714,0.0881,0.201,0,0.0878,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0EB27D,ACC-46609,ACC-61756,18.85,2026-08-26T08:59:34.169425,0.2244,0.3276,0.2034,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-036DE9,ACC-70535,ACC-86253,119.62,2026-08-07T21:00:55.367333,0.0572,0.35,0.2263,0.35,0,0.1248,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E5ADA,ACC-38328,ACC-22329,11.92,2026-08-16T06:19:19.558909,0.192,0.35,0.1338,0.0512,0,0.0149,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-03B5D5,ACC-65388,ACC-35426,76.96,2026-08-12T14:46:56.064120,0.1448,0.0419,0.1255,0.0123,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-060B06,ACC-16406,ACC-90102,41.12,2026-08-12T18:39:22.673405,0.3354,0.1815,0.2293,0.35,0,0.1188,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06A86C,ACC-82240,ACC-63006,39.19,2026-08-01T18:46:54.702470,0.2045,0.1451,0.0924,0.0607,0,0.1149,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05341E,ACC-43572,ACC-89148,123.14,2026-08-28T18:46:58.463168,0.2019,0.0577,0.0678,0.0742,0,0.1471,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B9638,ACC-13191,ACC-60517,19.94,2026-08-01T08:54:40.217674,0.0737,0.1645,0.3,0.1826,0,0.2645,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-070E30,ACC-62327,ACC-21093,45.22,2026-08-08T03:15:01.564262,0.136,0.1371,0.0175,0.0608,0,0.2347,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-073DB0,ACC-48709,ACC-63410,37.4,2026-08-05T01:01:13.808092,0.3177,0.1149,0.3,0.0244,0,0.2735,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0C6C40,ACC-12396,ACC-10661,199.19,2026-08-16T09:15:36.283139,0.1112,0.0253,0.3,0.1004,0,0.1166,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0501FF,ACC-56002,ACC-45195,303.67,2026-08-16T07:00:28.107722,0.3132,0.35,0.3,0.1611,0,0.0325,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-04AD25,ACC-74307,ACC-63363,147.6,2026-08-30T04:35:36.682295,0.35,0.2925,0.0982,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-092C70,ACC-12169,ACC-44540,70.09,2026-08-02T14:43:08.632365,0.1019,0.1477,0.1359,0.0746,0,0.0406,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-031A3B,ACC-96925,ACC-30079,10.85,2026-08-04T00:54:42.235737,0.35,0.35,0.3,0.2822,0,0.1181,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0869B8,ACC-46059,ACC-18004,5.0,2026-08-01T20:05:28.605007,0.1288,0.1688,0.1308,0.036,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05493A,MULE-WRK-4599,MULE-MSTR-821,3821.39,2026-08-05T23:16:27,0.2333,0.8111,0.5947,0.7787,1,0.2266,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-07AA9D,ACC-28030,ACC-99152,30.03,2026-08-11T14:55:38.773308,0.0666,0.2667,0.0203,0.1512,0,0.247,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06779D,MULE-WRK-8549,MULE-MSTR-116,7493.11,2026-08-19T20:49:58,0.1423,0.99,0.7686,0.8813,1,0.3645,1,MM-001,MM-V3,Fan-In Consolidation Ring,2
TRX-019B18,ACC-81726,ACC-56332,40.06,2026-08-23T08:06:32.215808,0.2259,0.1619,0.2658,0.35,0,0.2124,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-037DC5,VICTIM-9865,MULE-WRK-1825,1691.26,2026-08-22T05:13:50,0.8018,0.2843,0.5494,0.6478,0,0.2475,1,MM-001,MM-V2,Smurfing / Layered Fan-Out,1
TRX-02013E,ACC-16256,ACC-82789,6.17,2026-08-27T15:39:21.237342,0.0412,0.348,0.0168,0.0872,0,0.01,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D3EBA,ACC-22666,ACC-15713,12.33,2026-08-02T22:01:29.490359,0.35,0.2128,0.3,0.2438,1,0.0436,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D69BA,VICTIM-3050,MULE-MSTR-181,8380.17,2026-08-23T07:16:40,0.3529,0.2861,0.8817,0.8021,1,0.367,1,MM-001,MM-V1,Rapid Cash-Out Burst,1
TRX-0CD0DC,ACC-87360,ACC-97508,7.96,2026-08-03T22:49:51.083221,0.2247,0.3216,0.0817,0.1601,0,0.2509,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E6F30,ACC-35032,ACC-59689,295.49,2026-08-09T22:57:10.682607,0.02,0.35,0.1355,0.0322,0,0.2179,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09C8B1,ACC-46159,ACC-68712,1871.99,2026-08-14T16:13:06.786578,0.2507,0.0507,0.3,0.0479,0,0.0667,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05B7A5,ACC-17564,ACC-11435,790.62,2026-08-24T06:53:51.895692,0.35,0.35,0.2385,0.2194,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0AA83E,ACC-81158,ACC-93807,6.29,2026-08-14T17:53:01.411796,0.2129,0.2165,0.3,0.2569,0,0.2476,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D0D9C,ACC-18036,ACC-85868,30.69,2026-08-14T05:47:41.722184,0.1135,0.2283,0.1351,0.35,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-086432,ACC-72592,ACC-31959,131.87,2026-08-10T14:08:30.058081,0.1729,0.1454,0.3,0.1389,0,0.076,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0E8E50,ACC-72946,ACC-45851,24.18,2026-08-02T16:08:58.790314,0.1437,0.1646,0.3,0.0653,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-02428F,ACC-56427,ACC-45920,66.33,2026-08-01T17:37:57.815967,0.0968,0.0557,0.0556,0.025,0,0.2312,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-05F1CD,ACC-56175,ACC-80031,101.47,2026-08-26T12:32:21.984239,0.092,0.1227,0.0633,0.2215,0,0.2085,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-067128,VICTIM-5577,MULE-WRK-3754,825.01,2026-08-13T13:49:25,0.8549,0.2691,0.7453,0.7054,1,0.2741,1,MM-001,MM-V2,Smurfing / Layered Fan-Out,1
TRX-0B3893,ACC-97958,ACC-98397,158.66,2026-08-12T17:40:38.934256,0.1879,0.0586,0.3,0.0487,0,0.28,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-06DD24,ACC-61374,ACC-10806,5.05,2026-08-01T10:45:43.408943,0.0975,0.1874,0.1367,0.0705,0,0.1879,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D0E9E,ACC-59416,ACC-32911,12.11,2026-08-04T10:35:15.059099,0.1568,0.5098,0.2353,0.4312,0,0.1401,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-073440,ACC-55671,ACC-92302,40.5,2026-08-20T22:23:42.576895,0.049,0.2944,0.174,0.2427,0,0.1322,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-09847F,ACC-92985,ACC-16721,7.39,2026-08-17T13:53:24.851533,0.0981,0.209,0.3,0.0346,0,0.0572,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0D9417,ACC-16168,ACC-53001,27.83,2026-08-21T10:54:48.336743,0.1524,0.0782,0.261,0.0355,0,0.1801,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0569CE,ACC-62251,ACC-67545,59.24,2026-08-29T04:37:27.919932,0.0753,0.0362,0.1808,0.2531,0,0.2101,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0324D6,ACC-57377,ACC-80969,35.47,2026-08-05T11:57:13.589499,0.3216,0.2383,0.4489,0.1708,0,0.3741,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0B6591,DORMANT-ACC-78447,MULE-MSTR-799,13234.83,2026-08-06T20:38:29,0.3768,0.3903,0.6423,0.7037,0,0.7802,1,MM-001,MM-V4,Dormant Mule Ring Activation,2
TRX-0D9AEB,ACC-37856,ACC-85357,25.77,2026-08-25T19:07:57.915322,0.2034,0.1516,0.1378,0.0231,0,0.0257,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-07446F,ACC-64240,ACC-32052,5.0,2026-08-30T22:12:09.442794,0.0742,0.1393,0.2421,0.0486,0,0.1311,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-082E0E,ACC-55272,ACC-58695,141.86,2026-08-11T14:36:42.449923,0.0306,0.35,0.1372,0.0413,0,0.1923,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
TRX-0AE1C3,ACC-30058,ACC-32785,25.21,2026-08-15T11:11:32.218649,0.0775,0.0617,0.01,0.0472,0,0.1432,0,LEGIT,LEGIT,Normal Peer-to-Peer Transfer,1
