interaction_id,user_id,amount,timestamp,llm_semantic_intent_score,voice_biometric_jitter,synthetic_face_embedding_dist,adversarial_perturbation_index,device_risk,amount_deviation,is_fraud,attack_id,variant_id,variant_name
GENAI-0D0C5D,USR-4641,207.11,2026-08-29T00:48:41,0.5016,0.3474,0.3349,0.2159,0.5748,0.2982,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-072430,USR-9914,101.27,2026-08-21T03:41:39,0.1298,0.1508,0.0532,0.1537,0.032,0.2528,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CFB2E,USR-1792,36.89,2026-08-06T15:40:48,0.125,0.0559,0.0368,0.1283,0.1741,0.0989,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EC8F0,USR-8086,37.55,2026-08-22T11:29:20,0.3558,0.4078,0.4793,0.4389,0.4979,0.3891,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A694A,USR-4454,32.89,2026-08-25T17:35:17,0.0825,0.0721,0.28,0.1423,0.1346,0.1013,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06B508,USR-4207,6755.77,2026-08-30T02:21:57,0.8292,0.2742,0.1732,0.4823,0.8662,0.6543,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-077DF6,USR-5854,145.84,2026-08-07T03:19:21,0.2663,0.2961,0.257,0.2954,0.5863,0.5128,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0681BF,USR-5539,32.84,2026-08-20T19:33:33,0.1671,0.1553,0.1311,0.1277,0.2424,0.0986,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06A6D4,USR-5850,5006.07,2026-08-29T19:47:26,0.89,0.351,0.1598,0.6659,0.6641,0.667,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-036D1E,USR-9409,66.11,2026-08-11T04:54:11,0.0536,0.28,0.0909,0.1992,0.1413,0.0756,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-096ACF,USR-7870,11252.7,2026-08-12T12:40:51,0.8603,0.2321,0.1834,0.5378,0.6995,0.5953,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0266E9,USR-2225,43.91,2026-08-26T10:14:59,0.28,0.1382,0.2002,0.1086,0.2169,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B3C54,USR-6041,106.76,2026-08-22T13:58:17,0.2452,0.3746,0.2803,0.2857,0.536,0.6,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-021005,USR-4144,8991.73,2026-08-17T02:41:28,0.7143,0.4171,0.226,0.4699,0.6415,0.9002,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0E7C5B,USR-8459,66.19,2026-08-16T20:21:51,0.1967,0.2197,0.0873,0.25,0.1111,0.278,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D28A4,USR-3355,10.91,2026-08-13T18:04:28,0.28,0.1249,0.117,0.25,0.2066,0.1562,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C2CA5,USR-6586,15.9,2026-08-20T23:27:40,0.2984,0.4868,0.3863,0.2936,0.4171,0.3726,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0560C5,USR-9212,27250.59,2026-08-21T08:10:07,0.6558,0.8393,0.3483,0.4585,0.7787,0.926,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-07194D,USR-2789,72235.1,2026-08-08T21:52:19,0.7546,0.8125,0.3502,0.4672,0.8336,0.99,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-0441B5,USR-6193,115.15,2026-08-05T11:04:48,0.0272,0.1448,0.28,0.2279,0.1098,0.1223,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07FC03,USR-7495,160.17,2026-08-08T07:52:08,0.1828,0.0178,0.2786,0.2142,0.067,0.3023,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-027AA7,USR-6005,2039.96,2026-08-22T23:55:56,0.2795,0.2723,0.2874,0.7186,0.3819,0.5718,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-08EE08,USR-1482,146.07,2026-08-05T16:45:50,0.28,0.0985,0.1036,0.1469,0.1049,0.0867,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D568B,USR-7157,128.35,2026-08-14T15:36:38,0.3399,0.4612,0.3831,0.3605,0.4086,0.3944,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C078D,USR-4606,13.33,2026-08-08T23:47:08,0.2589,0.1066,0.0819,0.01,0.0593,0.2794,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-050444,USR-7002,41.54,2026-08-07T13:26:14,0.0511,0.28,0.0442,0.1349,0.0599,0.1549,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B4691,USR-2333,71.32,2026-08-25T19:33:14,0.28,0.1246,0.2709,0.1509,0.2202,0.1564,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03F9E6,USR-5078,128.41,2026-08-26T02:19:42,0.28,0.0353,0.2428,0.0394,0.0435,0.2805,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A2904,USR-1784,78.95,2026-08-18T19:44:57,0.28,0.0555,0.151,0.01,0.3161,0.1953,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09A87A,USR-9609,50.8,2026-08-02T22:06:55,0.28,0.053,0.0936,0.0345,0.35,0.0596,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04A5D6,USR-4059,35.46,2026-08-07T16:23:36,0.2434,0.2744,0.1313,0.1082,0.1578,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05E7B1,USR-5713,258.05,2026-08-06T21:08:11,0.1692,0.0106,0.1766,0.1837,0.35,0.0772,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E03D8,USR-5117,235.21,2026-08-30T01:42:50,0.0856,0.1255,0.1504,0.0676,0.1887,0.2007,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03AB5B,USR-7447,37.57,2026-08-06T19:36:36,0.3677,0.2561,0.2329,0.428,0.4624,0.4372,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D2AE8,USR-5042,17.03,2026-08-27T14:43:20,0.28,0.0657,0.28,0.0628,0.0939,0.2664,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AF8AB,USR-7987,25167.62,2026-08-20T09:49:08,0.1516,0.1527,0.8731,0.5251,0.6467,0.777,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-075FF3,USR-7507,31.87,2026-08-29T17:50:59,0.0441,0.0485,0.1449,0.25,0.2726,0.2804,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03E005,USR-1362,111.53,2026-08-02T15:26:52,0.0597,0.1462,0.1152,0.1,0.0485,0.2278,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-086BFE,USR-2649,273.62,2026-08-06T23:09:53,0.2116,0.1809,0.2059,0.1981,0.0777,0.2582,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A38EB,USR-5242,10.22,2026-08-05T05:24:14,0.1158,0.129,0.1763,0.25,0.35,0.3318,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-040AEA,USR-7154,169.58,2026-08-16T10:14:10,0.0546,0.1076,0.2237,0.1932,0.2206,0.01,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-050D98,USR-2370,26.3,2026-08-07T08:44:16,0.1251,0.28,0.1962,0.25,0.1289,0.1582,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07FDAA,USR-9169,22797.08,2026-08-23T07:15:30,0.3095,0.1207,0.9052,0.4285,0.9142,0.98,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-088373,USR-3494,799.83,2026-08-29T15:58:27,0.1737,0.28,0.0383,0.25,0.2727,0.3089,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0EEF98,USR-5614,10.0,2026-08-08T00:30:42,0.28,0.1017,0.0189,0.1145,0.1833,0.0944,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07E392,USR-3905,212.38,2026-08-29T02:33:06,0.28,0.0652,0.091,0.1035,0.1259,0.1942,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B70E6,USR-8159,194.65,2026-08-18T19:33:48,0.2245,0.0353,0.0604,0.01,0.2535,0.177,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0605F7,USR-6790,33.67,2026-08-02T07:31:55,0.28,0.0645,0.2778,0.0293,0.1224,0.1414,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09CB77,USR-3309,41.04,2026-08-22T18:40:57,0.28,0.0656,0.28,0.1183,0.0451,0.018,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D5A78,USR-8861,29.06,2026-08-20T14:36:29,0.1541,0.0536,0.187,0.0971,0.1514,0.1638,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0318E7,USR-6841,85.97,2026-08-22T00:21:23,0.1322,0.0454,0.0693,0.2355,0.1973,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0384C8,USR-5350,31.73,2026-08-07T21:12:56,0.1251,0.1079,0.28,0.0377,0.1324,0.2507,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CE959,USR-9483,72.88,2026-08-28T06:03:24,0.0992,0.1798,0.0765,0.2045,0.2973,0.1257,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04F442,USR-7186,87.51,2026-08-23T10:57:00,0.28,0.0401,0.0747,0.25,0.339,0.0719,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CC866,USR-5227,5330.63,2026-08-11T21:31:00,0.3106,0.2297,0.1511,0.8682,0.4902,0.4371,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-0EBF1A,USR-1583,18.98,2026-08-22T00:43:36,0.038,0.126,0.05,0.1217,0.259,0.0114,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05E962,USR-1702,364.59,2026-08-21T09:50:47,0.1709,0.1594,0.28,0.0228,0.3219,0.2649,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A9577,USR-7360,80.15,2026-08-28T22:53:52,0.28,0.0414,0.28,0.2191,0.1555,0.0931,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-072FED,USR-5297,10.42,2026-08-17T19:29:50,0.1917,0.0499,0.28,0.0349,0.0691,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0AF163,USR-8615,84.81,2026-08-20T01:09:59,0.28,0.0575,0.0114,0.1774,0.0409,0.171,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D6C8B,USR-6023,14.04,2026-08-01T18:41:18,0.1587,0.1776,0.1346,0.0329,0.0435,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01B59A,USR-8229,182.76,2026-08-13T05:24:27,0.28,0.28,0.1562,0.2082,0.35,0.1127,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D1066,USR-3922,16.18,2026-08-15T03:02:26,0.1506,0.1658,0.188,0.0718,0.1366,0.1582,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A253F,USR-7244,51.91,2026-08-12T08:02:45,0.2293,0.092,0.1717,0.0855,0.1348,0.2299,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09DE13,USR-8382,298.07,2026-08-26T18:41:50,0.1927,0.198,0.0881,0.25,0.0491,0.2356,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C8B71,USR-8040,81.04,2026-08-18T19:59:46,0.2409,0.158,0.0467,0.0352,0.35,0.3043,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06C7A2,USR-8361,32.16,2026-08-21T18:28:27,0.1263,0.2335,0.1581,0.0501,0.2073,0.1512,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C5B7E,USR-2491,13.35,2026-08-23T15:38:02,0.1916,0.1447,0.1263,0.25,0.2751,0.2028,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DF95D,USR-3263,23.0,2026-08-25T10:53:47,0.0456,0.28,0.28,0.0276,0.0415,0.3143,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-068F2C,USR-9316,141.48,2026-08-24T01:59:18,0.28,0.28,0.1224,0.0322,0.0926,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09FDDC,USR-7702,61.45,2026-08-05T11:22:28,0.2232,0.28,0.092,0.0158,0.1758,0.2131,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B6F5F,USR-9486,366.8,2026-08-07T17:12:02,0.0693,0.1277,0.1866,0.1542,0.02,0.0699,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0824E3,USR-1216,207.82,2026-08-18T04:34:31,0.0962,0.2039,0.1526,0.1088,0.245,0.1132,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-090D78,USR-9868,31.32,2026-08-04T00:52:17,0.1674,0.1762,0.0554,0.2238,0.1252,0.3473,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-056778,USR-1817,82.33,2026-08-12T05:21:51,0.1131,0.2065,0.1364,0.147,0.3488,0.0231,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-090E6B,USR-8625,47.34,2026-08-11T02:52:10,0.28,0.0412,0.2783,0.25,0.2445,0.0353,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B267D,USR-4442,64.04,2026-08-08T09:19:09,0.2729,0.1051,0.1419,0.0981,0.2916,0.3034,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-041D50,USR-6766,201.88,2026-08-14T15:17:40,0.28,0.1179,0.1408,0.25,0.1611,0.2293,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B244A,USR-2247,6071.76,2026-08-19T23:51:28,0.7353,0.3184,0.0586,0.6848,0.6385,0.7063,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0CD8FE,USR-1600,54.17,2026-08-19T09:41:49,0.28,0.1859,0.267,0.0669,0.0517,0.3182,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02FC0D,USR-2193,172.23,2026-08-08T13:43:39,0.28,0.0531,0.2289,0.25,0.1675,0.0747,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-02CB26,USR-3077,43.92,2026-08-22T22:04:43,0.4886,0.42,0.3915,0.2691,0.4727,0.2709,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C5143,USR-7212,10.0,2026-08-08T00:32:24,0.1095,0.1037,0.2594,0.0161,0.0666,0.2864,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C58BE,USR-6186,63.04,2026-08-20T13:39:35,0.0739,0.1253,0.28,0.0582,0.232,0.2469,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A9F00,USR-4748,80.09,2026-08-12T21:10:56,0.1014,0.28,0.0222,0.25,0.1072,0.125,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F06E8,USR-6521,90.83,2026-08-15T16:34:11,0.0492,0.2603,0.2637,0.16,0.35,0.0262,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0868A7,USR-1251,11936.33,2026-08-17T12:15:42,0.3108,0.2431,0.8727,0.4599,0.8156,0.7053,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-07C954,USR-7934,57.31,2026-08-20T19:04:40,0.0187,0.0817,0.28,0.25,0.1352,0.2404,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04438C,USR-8778,294.76,2026-08-26T14:19:29,0.3741,0.3613,0.4167,0.3737,0.5091,0.3911,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0CA278,USR-1045,97.11,2026-08-05T17:53:31,0.0408,0.1332,0.0902,0.2326,0.2414,0.0398,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C4BBA,USR-7858,9392.83,2026-08-06T18:55:07,0.7471,0.2934,0.1729,0.5628,0.7022,0.6034,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-0B5336,USR-8720,62.21,2026-08-14T10:45:34,0.2812,0.4639,0.3784,0.2317,0.4132,0.3665,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08D1C5,USR-7463,10.0,2026-08-04T01:39:02,0.1653,0.1037,0.2734,0.0126,0.1367,0.1358,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-07F1C5,USR-6006,29985.99,2026-08-10T07:04:15,0.3382,0.1297,0.8412,0.495,0.748,0.8446,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0E240B,USR-3177,10.0,2026-08-18T03:08:23,0.2278,0.1022,0.0599,0.0747,0.0781,0.2846,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-025A25,USR-8765,86.79,2026-08-24T12:48:06,0.0199,0.0262,0.2002,0.1547,0.1206,0.2657,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08F25D,USR-7276,10.31,2026-08-09T06:32:16,0.134,0.0591,0.2585,0.0925,0.1368,0.2103,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-09D42F,USR-8642,24.06,2026-08-14T19:35:46,0.14,0.1161,0.0251,0.1255,0.1175,0.33,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-096905,USR-7760,356.84,2026-08-21T15:00:15,0.0822,0.0732,0.1499,0.0686,0.1999,0.3062,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0480BE,USR-3814,54.73,2026-08-22T02:51:08,0.3205,0.4961,0.2271,0.2666,0.516,0.2487,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0C81C7,USR-7719,168.36,2026-08-16T23:34:48,0.2364,0.0808,0.0655,0.25,0.051,0.1623,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-03EF26,USR-6020,82.72,2026-08-17T20:32:27,0.28,0.1742,0.2572,0.047,0.35,0.1281,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0B6A69,USR-5468,32370.47,2026-08-29T10:17:49,0.2661,0.2299,0.8037,0.5826,0.6019,0.7815,1,GENAI-001,GENAI-V3,Generative AI Synthetic Identity (KYC Diffusion Bypass)
GENAI-0D2DE8,USR-3305,178.82,2026-08-10T10:21:49,0.1493,0.28,0.0761,0.1532,0.35,0.2873,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0430C0,USR-6151,29.83,2026-08-28T21:31:21,0.0513,0.0481,0.1115,0.25,0.35,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-098EF7,USR-6624,246.05,2026-08-08T16:08:43,0.1767,0.28,0.28,0.1155,0.0228,0.1722,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F33D8,USR-4862,162.91,2026-08-25T14:20:17,0.28,0.2105,0.0732,0.1838,0.1213,0.0594,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05D9D1,USR-6633,251.55,2026-08-03T01:30:56,0.0596,0.1177,0.0495,0.0435,0.2438,0.092,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A63F9,USR-9204,10.0,2026-08-13T05:08:16,0.2729,0.28,0.28,0.2365,0.35,0.1554,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06A918,USR-4587,67.6,2026-08-07T15:59:46,0.0292,0.28,0.1755,0.25,0.1876,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-022FC0,USR-6612,21.98,2026-08-08T04:33:32,0.28,0.1123,0.221,0.0255,0.123,0.2639,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0960CB,USR-1273,149.55,2026-08-12T23:50:32,0.122,0.2137,0.28,0.1017,0.1613,0.275,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0ADD03,USR-9261,78.57,2026-08-27T02:49:17,0.1758,0.28,0.0469,0.2407,0.1693,0.1803,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-063607,USR-7217,63.34,2026-08-15T03:22:12,0.28,0.1569,0.1377,0.0968,0.3077,0.1524,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0595BA,USR-7113,37.09,2026-08-29T02:31:05,0.214,0.1849,0.1317,0.0205,0.2239,0.049,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A69F6,USR-2655,127.12,2026-08-12T10:34:18,0.0657,0.0936,0.2298,0.1188,0.0974,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-052F8F,USR-1933,35.08,2026-08-16T13:42:50,0.28,0.0304,0.1063,0.1138,0.02,0.0916,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-04AE34,USR-9794,34287.9,2026-08-01T17:56:22,0.6813,0.7761,0.3476,0.3633,0.8403,0.9315,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-073D22,USR-1934,92.65,2026-08-29T13:43:15,0.0904,0.2027,0.032,0.1916,0.0949,0.0824,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A8A78,USR-8861,11035.96,2026-08-29T04:57:46,0.7659,0.4517,0.1643,0.497,0.6794,0.6746,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-069A6D,USR-6063,89.69,2026-08-02T16:18:17,0.0582,0.0749,0.0343,0.25,0.1261,0.2041,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-057700,USR-3034,10.0,2026-08-25T10:31:25,0.1661,0.2372,0.1833,0.1493,0.1453,0.0749,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-088456,USR-5950,33.27,2026-08-21T09:56:33,0.1485,0.28,0.0486,0.1103,0.3454,0.3467,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0F2FD2,USR-6513,54.01,2026-08-26T05:18:53,0.0244,0.1672,0.1129,0.0372,0.35,0.1616,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0546C9,USR-5599,17.92,2026-08-16T08:53:09,0.0611,0.28,0.2525,0.1211,0.0913,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-028F00,USR-9510,613.28,2026-08-01T10:48:51,0.0834,0.2418,0.0353,0.0706,0.35,0.1769,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0269C9,USR-8755,96.01,2026-08-28T11:40:05,0.2586,0.28,0.1111,0.1023,0.1711,0.0523,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0810DB,USR-9035,62.11,2026-08-27T11:37:08,0.2066,0.0516,0.172,0.0225,0.35,0.0653,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-054C04,USR-8349,27.97,2026-08-30T01:01:13,0.1276,0.0744,0.1289,0.0105,0.1781,0.139,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-098757,USR-4106,12.42,2026-08-29T12:18:19,0.2136,0.1068,0.0435,0.1626,0.0891,0.1385,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D8553,USR-8676,21.88,2026-08-19T15:48:37,0.0705,0.1301,0.1362,0.1347,0.1224,0.35,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0A3C8E,USR-3951,49.6,2026-08-17T21:49:07,0.0879,0.2137,0.1764,0.0975,0.0691,0.3318,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-096060,USR-2943,10.0,2026-08-02T19:12:08,0.28,0.28,0.0951,0.25,0.2804,0.0106,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0957E2,USR-2705,5347.18,2026-08-01T11:15:24,0.3474,0.1265,0.2912,0.8456,0.4489,0.3597,1,GENAI-001,GENAI-V4,Adaptive Adversarial Feature Evasion
GENAI-09BCF3,USR-3802,26876.42,2026-08-20T08:07:55,0.5879,0.7935,0.4715,0.4151,0.9732,0.9783,1,GENAI-001,GENAI-V2,Deepfake Video & Voice Authorization Bypass
GENAI-04B7E6,USR-5504,10.0,2026-08-19T10:10:42,0.28,0.0796,0.1003,0.1372,0.1186,0.1926,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D57DB,USR-9072,74.22,2026-08-23T10:11:50,0.1745,0.088,0.1112,0.0407,0.2467,0.037,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08DAE2,USR-9550,47.21,2026-08-16T08:15:54,0.28,0.0909,0.1874,0.1275,0.35,0.2681,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0DB56E,USR-5316,29.48,2026-08-10T03:19:04,0.01,0.1407,0.2364,0.0623,0.165,0.3119,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-024778,USR-1142,52.3,2026-08-13T18:16:25,0.28,0.28,0.28,0.0912,0.2419,0.2668,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-092AC3,USR-8651,13.95,2026-08-19T03:52:48,0.1486,0.0286,0.1932,0.25,0.0337,0.1158,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0D2115,USR-2848,3418.89,2026-08-10T05:33:11,0.849,0.3274,0.1936,0.7803,0.8003,0.6071,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
GENAI-042D83,USR-3804,35.83,2026-08-23T13:14:14,0.0111,0.2298,0.2428,0.1093,0.2786,0.0467,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06B0FE,USR-8933,88.2,2026-08-14T15:27:55,0.1304,0.252,0.0346,0.1122,0.35,0.1901,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-06B53C,USR-5321,42.34,2026-08-28T14:41:49,0.165,0.0177,0.0844,0.0785,0.2446,0.3207,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0BCC2E,USR-5518,85.72,2026-08-22T14:52:38,0.118,0.28,0.031,0.25,0.2441,0.1265,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E867F,USR-2979,59.05,2026-08-18T20:16:15,0.28,0.057,0.28,0.1431,0.1489,0.083,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0670DF,USR-6431,60.45,2026-08-17T14:56:59,0.0419,0.1304,0.1131,0.131,0.1812,0.2521,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0E0F5B,USR-5886,18.93,2026-08-20T09:20:45,0.1003,0.1213,0.0841,0.043,0.2043,0.1684,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-01AD27,USR-4625,10.0,2026-08-08T01:51:13,0.0384,0.046,0.0272,0.0931,0.3048,0.0936,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-089994,USR-2656,59.91,2026-08-27T09:42:15,0.1888,0.28,0.2158,0.0588,0.0343,0.0418,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-0572A7,USR-7989,1179.64,2026-08-27T06:39:55,0.0933,0.117,0.0816,0.0651,0.0233,0.1954,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-066DA4,USR-1836,66.89,2026-08-02T07:07:32,0.3794,0.4453,0.3296,0.3762,0.3789,0.488,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-08DA51,USR-5878,296.15,2026-08-29T12:53:42,0.2565,0.0362,0.0495,0.0434,0.1933,0.0491,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-033F9A,USR-6354,24.31,2026-08-22T12:41:40,0.0652,0.2424,0.0626,0.0388,0.1725,0.135,0,LEGIT,LEGIT,Normal Verified Interaction
GENAI-05975A,USR-7786,10526.27,2026-08-17T23:35:13,0.7191,0.2337,0.3274,0.5869,0.7466,0.8361,1,GENAI-001,GENAI-V1,Conversational Autonomous Fraud Agent
